,SMILES,Material Code,Name,CAS
423,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05197,"1,2,3,4,6-Penta-O-acetyl-a-D-glucopyranose",604-68-2
424,C1=CC=C(C=C1)S[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05281,Phenyl a-D-thiomannopyranoside,77481-62-0
425,C([C@H]([C@H](C(=O)[O-])O)O)O.[K+],MP05397,Potassium D-erythronate,88759-55-1
426,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05836,"1,2,3,4,6-Penta-O-acetyl-b-D-glucopyranose",604-69-3
427,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06689,"1,2,3,4,6-Penta-O-acetyl-b-D-galactopyranose",4163-60-4
428,C[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C,MP06937,"1,2,3,4,6-Penta-O-trimethylsilyl-D-glucopyranose",19126-99-9
429,CCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,MP10158,Propyl b-D-glucuronide,17685-07-3
430,CC(=O)NC1C(C(C(OC1[C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)(C(=O)OC)OC(=O)C)F)OC(=O)C,MP153300,"2,4,7,8,9-Penta-O-acetyl-N-acetyl-3-fluoro-b-D-neuraminic acid methyl ester",117405-58-0
431,CC1=C(C(C[C@@H](C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C)C)C=O,MP156887,Picrocrocin,138-55-6
432,C#CCO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MP31403,Propargyl a-D-mannopyranoside,854262-01-4
433,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)[O-])O)O)O.[Na+],MP56761,Phenolphthalein b-D-glucuronic acid sodium salt,6820-54-8
434,CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)SC2=CC=CC=C2)NC(=O)OCC(Cl)(Cl)Cl)OC(=O)C)OC(=O)C,MP60581,"Phenyl 3,4,6-Tri-O-acetyl-2-deoxy-1-thio-2-(2,2,2-trichloroethoxyformamido)-b-D-glucopyranoside",187022-49-7
435,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,MQ08116,Quercetin 3-a-L-rhamnoside,522-12-3
436,C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O.O,MR00035,L-Rhamnose monohydrate,10030-85-0
437,C([C@H](C([C@H](CO)O)O)O)O,MR01271,Ribitol,488-81-3
438,C([C@H]([C@H]([C@H](C=O)[O-])[O-])O)OP(=O)(O)O.[Na+].[Na+],MR01952,D-Ribose-5-phosphate disodium salt hydrate,18265-46-8
439,C([C@@H]([C@@H]([C@@H](C=O)O)O)O)O,MR01979,L-Ribose,24259-59-4
440,C[C@H]([C@H]([C@@H]([C@@H](C=O)O)O)O)O,MR02762,D-Rhamnose,634-74-2
441,C([C@H]([C@H]([C@H](C=O)O)O)O)O,MR05196,D-Ribose,50-69-1
442,C([C@@H]1[C@H]([C@H](C(=O)O1)O)O)O,MR06719,"D-Ribonic acid-1,4-lactone",5336-08-3
443,C([C@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,MR08889,"L-Ribonic acid-1,4-lactone",133908-85-7
444,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,MR10035,trans-Resveratrol 3-O-b-D-glucuronide,27208-80-6
445,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O,MS00740,L-Sorbitol,6706-59-8
446,C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)[O-])O)O)O)O.O.[Na+],MS04198,Sodium-D-glucuronate,207300-70-7
447,C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,MS05200,L-Sorbose,87-79-6
448,C([C@H]([C@@H]([C@H](C(=O)CO)O)O)O)O,MS06724,D-Sorbose,3615-56-3
449,C([C@@H]1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O)OP(=O)([O-])[O-].[Ba+2],MS07457,D-Sedoheptulose-7-phosphate barium salt,17187-72-3
450,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O,MS07653,Sucrose-6-acetic ester,63648-81-7
451,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,MS08136,Sennoside A,81-27-6
452,COC1=C(C=CC(=C1)C[C@@H](CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@@H](CC3=CC(=C(C=C3)O)OC)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,MS08283,Secoisolariciresinol diglucoside,148244-82-0
453,C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O,MS10129,Swainsonine,72741-87-8
454,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C,MS12901,b-Sitosterol b-D-glucoside,474-58-8
455,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,MS15592,Salidroside,10338-51-9
456,C1=CC=C(C(=C1)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)O,MS44634,Salicylic acid-acyl-b-D-glucuronide,29315-53-5
457,C([C@H]([C@@H]([C@@H](C(=O)CO)O)O)O)O,MT00204,D-Tagatose,87-81-0
458,C([C@H]([C@@H]([C@@H]([C@@H](C=O)O)O)O)O)O,MT00255,D-Talose,2595-98-4
459,CC(=O)OC[C@@H]1[C@H]([C@@H](C=CO1)OC(=O)C)OC(=O)C,MT00681,"3,4,6-Tri-O-acetyl-D-glucal",2873-29-2
460,CC(=O)OC[C@@H]1[C@H]([C@@H](C(=CO1)OC(=O)C)OC(=O)C)OC(=O)C,MT00700,"2,3,4,6-Tetra-O-acetyl-1-deoxy-D-arabino-hex-1-enopyranose",3366-47-0
461,C1=CC=C(C=C1)COC[C@@H]2[C@@H]([C@@H](C=CO2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MT00737,"3,4,6-Tri-O-benzyl-D-galactal",80040-79-5
462,C([C@H]([C@H]([C@H]([C@@H](CO)O)O)O)O)O,MT00743,D-Talitol,643-03-8
463,CO[C@@H]1[C@@H]([C@H](OC1OC(=O)C2=CC=CC=C2)COC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4,MT00963,"1,3,5-Tri-O-benzoyl-2-O-methyl-D-ribofuranose",68045-07-8
464,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O)OC(=O)C)OC(=O)C)OC(=O)C,MT01004,"2,3,4,6-Tetra-O-acetyl-D-glucopyranose",10343-06-3
465,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)N=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MT01035,"2,3,4,6-Tetra-O-acetyl-b-D-glucopyranosyl azide",13992-25-1
466,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)N=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MT01037,"2,3,4,6-Tetra-O-acetyl-β-D-mannopyranosyl azide",65864-60-0
467,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Cl)OC(=O)C)OC(=O)C)OC(=O)C,MT02261,"2,3,4,6-Tetra-O-acetyl-b-D-glucopyranosyl chloride",4451-36-9
468,C1=CC=C(C=C1)CO[C@@H]2[C@H](OC([C@@H]([C@H]2OCC3=CC=CC=C3)OCC4=CC=CC=C4)O)CO,MT02515,"2,3,4-Tri-O-benzyl-D-glucopyranose",47727-93-5
469,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)N2C(=O)C3=CC=CC=C3C2=O)OC(=O)C)OC(=O)C,MT02699,"1,3,4,6-Tetra-O-acetyl-2-deoxy-2-phthalimido-b-D-glucopyranoside",10022-13-6
470,CC(=O)OC[C@@H]1[C@H](CC(O1)OC(=O)C)OC(=O)C,MT02833,"1,3,5-Tri-O-acetyl-2-deoxy-D-ribose",4594-52-9
471,CC(C)(C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)Br)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C,MT04047,"2,3,4,6-Tetra-O-pivaloyl-a-D-glucopyranosyl bromide",81058-27-7
472,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C,MT04063,"1,2,3,5-Tetra-O-acetyl-b-D-ribofuranose",13035-61-5
473,C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H](O2)OC(=O)C3=CC=CC=C3)F)OC(=O)C4=CC=CC=C4,MT04218,"1,3,5-Tri-O-benzoyl-2-deoxy-2-fluoro-a-D-arabinofuranose",97614-43-2
474,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O.[Na+].[Na+],MT04383,Thymidine-5'-diphosphate-D-glucose disodium salt,148296-43-9
475,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H](C(O1)OC(=O)C)N=[N+]=[N-])OC(=O)C)OC(=O)C,MT04602,"1,3,4,6-Tetra-O-acetyl-2-azido-2-deoxy-D-galactopyranose",84278-00-2
476,CC(=O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1OC(=O)C)OC(=N)C(Cl)(Cl)Cl)C(=O)OC)OC(=O)C,MT04878,"2,3,4-Tri-O-acetyl-a-D-glucuronide methyl ester trichloroacetimidate",92420-89-8
477,C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)S)O,MT04882,5-Thio-D-glucose,20408-97-3
478,C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@H](C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MT05275,"2,3,5-Tri-O-benzyl-D-ribono-1,4-lactone",55094-52-5
479,C1=CC=C(C=C1)COCC2C(C(C(C(O2)O)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MT05311,"2,3,4,6-Tetra-O-benzyl-D-mannopyranose",61330-61-8
480,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC(=N)C(Cl)(Cl)Cl)OC(=O)C)OC(=O)C)OC(=O)C,MT05377,"2,3,4,6-Tetra-O-acetyl-a-D-galactopyranosyl trichloroacetimidate",86520-63-0
481,C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@@H](C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MT05389,"2,3,5-Tri-O-benzyl-D-arabino-1,4-lactone",14233-64-8
482,C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@@H](C(O2)O)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MT05402,"2,3,5-Tri-O-benzyl-D-arabinofuranose",160549-10-0
483,CC(=O)O[C@@H]1[C@H](O[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)CO,MT05432,"1,2,3,4-Tetra-O-acetyl-b-D-glucopyranose",13100-46-4
484,C[C@]1([C@@H]([C@H](O[C@H]1OC(=O)C2=CC=CC=C2)COC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5,MT05623,"1,2,3,5-Tetra-O-benzoyl-2-C-methyl-b-D-ribofuranose",15397-15-6
485,CC(=O)O[C@@H]1CO[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C,MT05643,"1,2,3,4-Tetra-O-acetyl-b-D-xylopyranose",4049-33-6
486,C([C@H]([C@@H](C=O)O)O)O,MT05810,D(-)-Threose,95-43-2
487,CC(=O)OC[C@@H]1[C@@H]([C@@H](C=CO1)OC(=O)C)OC(=O)C,MT05853,"3,4,6-Tri-O-acetyl-D-galactal",4098-06-0
488,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)[S-])O)O)O)O.[Na+],MT05991,b-D-Thioglucose sodium salt,10593-29-0
489,C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@H]([C@@H](O2)O)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MT06068,"2,3,5-Tri-O-benzyl-b-D-ribofuranose",89361-52-4
490,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)F)OC(=O)C)OC(=O)C)OC(=O)C,MT06144,"2,3,4,6-Tetra-O-acetyl-a-D-glucopyranosyl fluoride",3934-29-0
491,C1=CC=C(C=C1)C(=O)OC[C@H]2[C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC=CC=C3)F)OC(=O)C4=CC=CC=C4,MT06404,"1,3,5-Tri-O-benzoyl-2-deoxy-2-fluoro-a-L-arabinofuranose",171721-00-9
492,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)N=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MT06612,"2,3,4,6-Tetra-O-acetyl-b-D-galactopyranosyl azide",13992-26-2
493,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C#N)OC(=O)C)OC(=O)C)OC(=O)C,MT06615,"2,3,4,6-Tetra-O-acetyl-b-D-galactopyranosyl cyanide",52443-07-9
494,C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)OCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MT06626,"2,3,4-Tri-O-benzyl-L-fucopyranose",60431-34-7
495,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)O)OC(=O)C)OC(=O)C,MT06628,"1,3,4,6-Tetra-O-acetyl-a-D-glucopyranose",4692-12-0
496,CC(=O)O[C@H]1[C@@H]([C@H](O[C@H]([C@@H]1OC(=O)C)OC(=O)C)C(=O)OC)OC(=O)C,MT06631,"1,2,3,4-Tetra-O-acetyl-b-D-glucuronide methyl ester",7355-18-2
497,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=N)C(Cl)(Cl)Cl)N=[N+]=[N-])OC(=O)C)OC(=O)C,MT06635,"3,4,6-Tri-O-acetyl-2-azido-2-deoxy-b-D-galactopyranosyl trichloroacetimidate",83025-11-0
498,C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MT06691,"2,3,4,6-Tetra-O-benzyl-D-glucopyranose",4132-28-9
499,C([C@@H]([C@H](C=O)O)O)O,MT06722,L-Threose - aqueous solution,95-44-3
500,C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)Br)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5,MT06726,"2,3,4,6-Tetra-O-benzoyl-a-D-glucopyranosyl bromide",14218-11-2
501,C([C@@H]([C@H]([C@H]([C@H](C=O)O)O)O)O)O,MT06736,L-Talose,23567-25-1
502,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC(=O)C)OS(=O)(=O)C(F)(F)F)OC(=O)C)OC(=O)C,MT06933,"1,3,4,6-Tetra-O-acetyl-2-O-trifluoromethanesulfonyl-b-D-mannopyranose",92051-23-5
503,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)Br)OC(=O)C)OC(=O)C)OC(=O)C,MT07013,Acetobromo-D-glucose - 2% CaCO3,572-09-8
504,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)Br)OC(=O)C)OC(=O)C)OC(=O)C,MT07014,"2,3,4,6-Tetra-O-acetyl-a-D-galactopyranosyl bromide - 2% CaCO3",3068-32-4
505,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)N=[N+]=[N-])OC(=O)C)OC(=O)C,MT07044,"1,3,4,6-Tetra-O-acetyl-2-azido-2-deoxy-a-D-galactopyranose",67817-30-5
506,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC(=O)C)N=[N+]=[N-])OC(=O)C)OC(=O)C,MT07137,"1,3,4,6-Tetra-O-acetyl-2-azido-2-deoxy-a-D-mannopyranose",68733-20-0
507,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)N)OC(=O)C)OC(=O)C.Cl,MT07376,"1,3,4,6-Tetra-O-acetyl-b-D-glucosamine HCl",10034-20-5
508,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C=C(C=C2C)C6=NC7=CC=CC=C7N6C,MT07380,Telmisartan acyl-b-D-glucuronide,250780-40-6
509,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)O,MT07935,"1,2,3,6-Tetra-O-acetyl-a-D-glucopyranose",55286-97-0
510,C1=CC=C(C=C1)CO[C@H]2[C@@H]([C@H](OC([C@@H]2OCC3=CC=CC=C3)O)C(=O)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MT08103,"2,3,4-Tri-O-benzyl-D-glucuronide benzyl ester",53684-90-5
511,C1[C@@H]([C@H](C(=O)O1)O)O,MT08297,"L-Threonic acid-1,4-lactone",21730-93-8
512,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OCCOCCOCCN=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MT08604,"2,3,4,6-Tetra-O-acetyl-b-D-galactopyranosyl PEG3-azide",126765-25-1
513,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)Br)OC(=O)C)OC(=O)C)OC(=O)C,MT08777,"2,3,4,6-Tetra-O-acetyl-a-D-mannopyranosyl bromide - stabilised with 2% CaCO3",13242-53-0
514,C1=C2C(=CC(=C1O)O)OC3=C(C2=O)C(=C(C(=C3)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,MT08923,Mangiferin - 90%,4773-96-0
515,C[C@H]1[C@H]([C@H]([C@@H](C(O1)OC(=O)C)F)OC(=O)C)OC(=O)C,MT15919,"1,3,4-Tri-O-acetyl-2-deoxy-2-fluoro-L-fucose",188783-78-0
516,CC(=O)O[C@@H]1[C@H]([C@@H]2OCC([C@@H]1OC(=O)C)O2)OC(=O)C,MT16418,"2,3,4-Tri-O-acetyl-1,6-anhydro-b-D-galactopyranose",4132-24-5
517,C1=C(N=C(S1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N,MT16870,Tiazofurin,60084-10-8
518,C(C(C1C(C(C(=O)O1)O)O)O)O,MT28848,"D-Talono-1,4-lactone",23666-11-7
519,CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)N=[N+]=[N-])OC(=O)C,MT29701,"1,2,4,6-Tetra-O-acetyl-3-azido-3-deoxy-D-galactopyranose",155417-78-0
520,C[C@H]1[C@@H]([C@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MT31469,"1,2,3,4-Tetra-O-acetyl-L-rhamnopyranose",30021-94-4
521,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)I)OC(=O)C)OC(=O)C,MT45808,"1,3,4,6-Tetra-O-acetyl-2-deoxy-2-iodo-b-D-galactopyranose",141510-66-9
522,CC(=O)O[C@H]1[C@H](OC([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)C#C,MT59558,"1,2,3,4-Tetra-O-acetyl-5-alkynyl-L-fucose",935658-91-6
523,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O.[Na+].[Na+],MU04515,UDP-GalNAc disodium salt,108320-87-2
524,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)O.[Na+].[Na+],MU06699,UDP-a-D-galactose disodium salt,137868-52-1
525,C1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)O)O)O,MU07658,UDP-a-D-xylose,3616-06-6
526,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OC3C(C(C(C(O3)C(=O)[O-])O)O)O)O)O.[Na+].[Na+].[Na+],MU08961,UDP-D-glucuronide trisodium salt,63700-19-6
527,C1[C@@H]([C@@H]([C@H]([C@@H]([C@]1(CO)O)O)O)O)N,MV08962,Valiolamine,83465-22-9
528,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O,MW15965,Wogonoside,51059-44-0
529,C([C@@H]([C@H]([C@@H](C=O)O)O)O)O,MX00148,L-Xylose,609-06-3
530,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,MX00355,D-Xylose,58-86-6
531,C([C@@H]1[C@@H]([C@H](C(=O)O1)O)O)O,MX00474,"D-Xylonic acid-1,4-lactone",15384-37-9
532,C([C@H](C([C@H](CO)O)O)O)O,MX01771,Xylitol,87-99-0
533,C([C@H]([C@@H](C(=O)CO)O)O)O,MX06995,D-Xylulose - Aqueous solution,551-84-8
534,C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)[O-].[Na+],MX29090,D-Xylulose 5-phosphate sodium salt,105931-44-0
535,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N.O,MZ04270,Zanamivir hydrate,551942-41-7
536,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@H](CO6)O)O)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O,MZ44339,Ziyuglycoside II,35286-59-0
537,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,OA00002,Acarbose,56180-94-0
538,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1O)CO)O)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,OA01686,Galacto-N-biose,20972-29-6
539,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)NC(=O)C)O)O)O)O)O,OA04444,2-Acetamido-2-deoxy-6-O-(a-L-fucopyranosyl)-D-glucopyranose,33639-80-4
540,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)NC(=O)C)O)CO)O)O)O,OA04447,2-Acetamido-2-deoxy-4-O-(a-L-fucopyranosyl)-D-glucopyranose,76211-71-7
541,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC[C@@H]2[C@@H]([C@@H](C([C@@H](O2)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)O)O)O)CO)O)O,OA05021,4-O-(6-O-[2-Acetamido-2-deoxy-b-D-glucopyranosyl]-b-D-galactopyranosyl)-D-glucopyranose,68665-69-0
542,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1O)CO)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,OA06694,2-Acetamido-2-deoxy-3-O-(a-D-galactopyranosyl)-D-galactopyranose,60283-31-0
543,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@@H]([C@H](OC([C@H]2O)O)CO)O)CO)O)O,OA06738,3-O-(2-Acetamido-2-deoxy-b-D-glucopyranosyl)-D-mannopyranose,210036-24-1
544,C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)O2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,OA07141,"1,6-Anhydro-b-D-cellobiose",35405-71-1
545,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)OCC2C(C(C(C(O2)OCC(C(=O)O)N)NC(=O)C)O)O)O,OA07388,2-Acetamido-6-O-(a-2-N-acetylneuraminyl)-2-deoxy-a-D-galactopyranosyl serine,114661-01-7
546,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O[C@H]2[C@H]([C@H](OC([C@@H]2O)O)CO)O)CO)O)O,OA08084,3-O-(2-Acetamido-2-deoxy-b-D-galactopyranosyl)-D-galactopyranose,1774356-62-5
547,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1O[C@H]([C@H](C=O)O)[C@H]([C@@H](CO)O)O)CO)O)O,OA08085,3-O-(2-Acetamido-2-deoxy-a-D-galactopyranosyl)-D-galactopyranose,66781-75-7
548,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O,OA08244,N-Acetyl-D-lactosamine,32181-59-2
549,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)O)O)O,OA08294,Asiaticoside,16830-15-2
